country,year,indicator,sub_indicator,sex,unit,value
Brunei,2004,crude_birth_ratio,,,,19.9
Brunei,2005,crude_birth_ratio,,,,18.7
Brunei,2006,crude_birth_ratio,,,,17.0
Brunei,2007,crude_birth_ratio,,,,16.2
Brunei,2008,crude_birth_ratio,,,,17.1
Brunei,2009,crude_birth_ratio,,,,17.4
Brunei,2010,crude_birth_ratio,,,,16.6
Brunei,2011,crude_birth_ratio,,,,17.1
Brunei,2012,crude_birth_ratio,,,,17.3
Brunei,2013,crude_birth_ratio,,,,16.4
Brunei,2014,crude_birth_ratio,,,,16.7
Cambodia,2004,crude_birth_ratio,,,,33.6
Cambodia,2005,crude_birth_ratio,,,,28.5
Cambodia,2006,crude_birth_ratio,,,,28.5
Cambodia,2007,crude_birth_ratio,,,,26.4
Cambodia,2008,crude_birth_ratio,,,,24.7
Cambodia,2009,crude_birth_ratio,,,,24.7
Cambodia,2010,crude_birth_ratio,,,,22.5
Cambodia,2012,crude_birth_ratio,,,,25.9
Cambodia,2013,crude_birth_ratio,,,,25.7
Indonesia,2004,crude_birth_ratio,,,,20.2
Indonesia,2005,crude_birth_ratio,,,,20.1
Indonesia,2006,crude_birth_ratio,,,,17.7
Indonesia,2007,crude_birth_ratio,,,,18.7
Indonesia,2008,crude_birth_ratio,,,,18.6
Indonesia,2009,crude_birth_ratio,,,,18.2
Indonesia,2010,crude_birth_ratio,,,,18.2
Indonesia,2012,crude_birth_ratio,,,,20.4
Indonesia,2013,crude_birth_ratio,,,,18.8
Laos,2004,crude_birth_ratio,,,,34.8
Laos,2005,crude_birth_ratio,,,,34.7
Laos,2006,crude_birth_ratio,,,,33.7
Laos,2007,crude_birth_ratio,,,,32.6
Laos,2008,crude_birth_ratio,,,,31.6
Laos,2009,crude_birth_ratio,,,,30.7
Laos,2010,crude_birth_ratio,,,,22.8
Laos,2012,crude_birth_ratio,,,,28.1
Laos,2013,crude_birth_ratio,,,,27.2
Malaysia,2004,crude_birth_ratio,,,,19.1
Malaysia,2005,crude_birth_ratio,,,,18.5
Malaysia,2006,crude_birth_ratio,,,,18.1
Malaysia,2007,crude_birth_ratio,,,,17.6
Malaysia,2008,crude_birth_ratio,,,,20.4
Malaysia,2009,crude_birth_ratio,,,,20.0
Malaysia,2010,crude_birth_ratio,,,,20.3
Malaysia,2011,crude_birth_ratio,,,,17.1
Malaysia,2012,crude_birth_ratio,,,,17.2
Myanmar,2004,crude_birth_ratio,,,,23.2
Myanmar,2005,crude_birth_ratio,,,,19.5
Myanmar,2006,crude_birth_ratio,,,,17.3
Myanmar,2007,crude_birth_ratio,,,,18.2
Myanmar,2008,crude_birth_ratio,,,,20.5
Myanmar,2009,crude_birth_ratio,,,,20.3
Myanmar,2010,crude_birth_ratio,,,,17.3
Myanmar,2012,crude_birth_ratio,,,,17.4
Myanmar,2013,crude_birth_ratio,,,,17.2
Philippines,2004,crude_birth_ratio,,,,24.6
Philippines,2005,crude_birth_ratio,,,,25.6
Philippines,2006,crude_birth_ratio,,,,24.1
Philippines,2007,crude_birth_ratio,,,,25.8
Philippines,2008,crude_birth_ratio,,,,24.7
Philippines,2009,crude_birth_ratio,,,,24.4
Philippines,2010,crude_birth_ratio,,,,25.1
Philippines,2012,crude_birth_ratio,,,,24.6
Philippines,2013,crude_birth_ratio,,,,24.4
Singapore,2004,crude_birth_ratio,,,,11.4
Singapore,2005,crude_birth_ratio,,,,10.4
Singapore,2006,crude_birth_ratio,,,,10.1
Singapore,2007,crude_birth_ratio,,,,10.3
Singapore,2008,crude_birth_ratio,,,,10.2
Singapore,2009,crude_birth_ratio,,,,9.9
Singapore,2010,crude_birth_ratio,,,,9.3
Singapore,2011,crude_birth_ratio,,,,9.5
Singapore,2012,crude_birth_ratio,,,,10.1
Singapore,2013,crude_birth_ratio,,,,9.3
Singapore,2014,crude_birth_ratio,,,,9.8
Thailand,2004,crude_birth_ratio,,,,14.5
Thailand,2005,crude_birth_ratio,,,,13.0
Thailand,2006,crude_birth_ratio,,,,12.9
Thailand,2007,crude_birth_ratio,,,,14.6
Thailand,2008,crude_birth_ratio,,,,14.5
Thailand,2009,crude_birth_ratio,,,,14.4
Thailand,2010,crude_birth_ratio,,,,12.1
Thailand,2011,crude_birth_ratio,,,,12.4
Thailand,2012,crude_birth_ratio,,,,12.5
Thailand,2013,crude_birth_ratio,,,,10.2
Vietnam,2004,crude_birth_ratio,,,,19.2
Vietnam,2005,crude_birth_ratio,,,,18.6
Vietnam,2006,crude_birth_ratio,,,,17.4
Vietnam,2007,crude_birth_ratio,,,,16.9
Vietnam,2008,crude_birth_ratio,,,,16.7
Vietnam,2009,crude_birth_ratio,,,,17.6
Vietnam,2010,crude_birth_ratio,,,,17.1
Vietnam,2011,crude_birth_ratio,,,,16.6
Vietnam,2012,crude_birth_ratio,,,,16.9
Vietnam,2013,crude_birth_ratio,,,,17.0
Vietnam,2014,crude_birth_ratio,,,,17.2
Brunei,2004,crude_death_ratio,,,,2.8
Brunei,2005,crude_death_ratio,,,,2.9
Brunei,2006,crude_death_ratio,,,,2.9
Brunei,2007,crude_death_ratio,,,,3.0
Brunei,2008,crude_death_ratio,,,,2.9
Brunei,2009,crude_death_ratio,,,,3.1
Brunei,2010,crude_death_ratio,,,,3.1
Brunei,2011,crude_death_ratio,,,,3.1
Brunei,2012,crude_death_ratio,,,,3.0
Brunei,2013,crude_death_ratio,,,,3.4
Brunei,2014,crude_death_ratio,,,,3.6
Cambodia,2004,crude_death_ratio,,,,10.0
Cambodia,2005,crude_death_ratio,,,,8.9
Cambodia,2006,crude_death_ratio,,,,8.8
Cambodia,2007,crude_death_ratio,,,,9.0
Cambodia,2008,crude_death_ratio,,,,8.3
Cambodia,2009,crude_death_ratio,,,,8.2
Cambodia,2010,crude_death_ratio,,,,8.0
Cambodia,2012,crude_death_ratio,,,,6.0
Cambodia,2013,crude_death_ratio,,,,6.0
Indonesia,2004,crude_death_ratio,,,,7.2
Indonesia,2005,crude_death_ratio,,,,7.3
Indonesia,2006,crude_death_ratio,,,,7.2
Indonesia,2007,crude_death_ratio,,,,6.3
Indonesia,2008,crude_death_ratio,,,,6.3
Indonesia,2009,crude_death_ratio,,,,6.3
Indonesia,2010,crude_death_ratio,,,,7.0
Indonesia,2012,crude_death_ratio,,,,6.3
Indonesia,2013,crude_death_ratio,,,,6.2
Laos,2004,crude_death_ratio,,,,12.2
Laos,2005,crude_death_ratio,,,,9.8
Laos,2006,crude_death_ratio,,,,9.4
Laos,2007,crude_death_ratio,,,,9.1
Laos,2008,crude_death_ratio,,,,8.7
Laos,2009,crude_death_ratio,,,,8.4
Laos,2010,crude_death_ratio,,,,6.3
Laos,2012,crude_death_ratio,,,,7.4
Laos,2013,crude_death_ratio,,,,7.0
Malaysia,2004,crude_death_ratio,,,,4.5
Malaysia,2005,crude_death_ratio,,,,4.5
Malaysia,2006,crude_death_ratio,,,,4.5
Malaysia,2007,crude_death_ratio,,,,4.4
Malaysia,2008,crude_death_ratio,,,,4.5
Malaysia,2009,crude_death_ratio,,,,4.5
Malaysia,2010,crude_death_ratio,,,,4.7
Malaysia,2011,crude_death_ratio,,,,4.6
Malaysia,2012,crude_death_ratio,,,,4.7
Malaysia,2013,crude_death_ratio,,,,4.7
Myanmar,2004,crude_death_ratio,,,,11.2
Myanmar,2005,crude_death_ratio,,,,9.5
Myanmar,2006,crude_death_ratio,,,,9.4
Myanmar,2007,crude_death_ratio,,,,9.7
Myanmar,2008,crude_death_ratio,,,,9.8
Myanmar,2009,crude_death_ratio,,,,9.6
Myanmar,2010,crude_death_ratio,,,,8.6
Myanmar,2012,crude_death_ratio,,,,8.5
Myanmar,2013,crude_death_ratio,,,,8.5
Philippines,2004,crude_death_ratio,,,,5.1
Philippines,2005,crude_death_ratio,,,,5.1
Philippines,2006,crude_death_ratio,,,,5.6
Philippines,2007,crude_death_ratio,,,,4.8
Philippines,2008,crude_death_ratio,,,,4.8
Philippines,2009,crude_death_ratio,,,,4.8
Philippines,2010,crude_death_ratio,,,,5.8
Philippines,2012,crude_death_ratio,,,,6.0
Philippines,2013,crude_death_ratio,,,,6.0
Singapore,2004,crude_death_ratio,,,,4.4
Singapore,2005,crude_death_ratio,,,,4.4
Singapore,2006,crude_death_ratio,,,,4.3
Singapore,2007,crude_death_ratio,,,,4.5
Singapore,2008,crude_death_ratio,,,,4.4
Singapore,2009,crude_death_ratio,,,,4.3
Singapore,2010,crude_death_ratio,,,,4.4
Singapore,2011,crude_death_ratio,,,,4.5
Singapore,2012,crude_death_ratio,,,,4.5
Singapore,2013,crude_death_ratio,,,,4.6
Singapore,2014,crude_death_ratio,,,,4.7
Thailand,2004,crude_death_ratio,,,,6.8
Thailand,2005,crude_death_ratio,,,,6.8
Thailand,2006,crude_death_ratio,,,,7.9
Thailand,2007,crude_death_ratio,,,,8.5
Thailand,2008,crude_death_ratio,,,,9.0
Thailand,2009,crude_death_ratio,,,,6.2
Thailand,2010,crude_death_ratio,,,,6.5
Thailand,2011,crude_death_ratio,,,,6.5
Thailand,2012,crude_death_ratio,,,,6.5
Thailand,2013,crude_death_ratio,,,,7.7
Vietnam,2004,crude_death_ratio,,,,5.4
Vietnam,2005,crude_death_ratio,,,,5.3
Vietnam,2006,crude_death_ratio,,,,5.3
Vietnam,2007,crude_death_ratio,,,,5.3
Vietnam,2008,crude_death_ratio,,,,5.3
Vietnam,2009,crude_death_ratio,,,,6.8
Vietnam,2010,crude_death_ratio,,,,6.8
Vietnam,2011,crude_death_ratio,,,,6.9
Vietnam,2012,crude_death_ratio,,,,7.0
Vietnam,2013,crude_death_ratio,,,,7.1
Vietnam,2014,crude_death_ratio,,,,6.9
Cambodia,2000,death_by_hiv_aids,,,,7400.0
Cambodia,2005,death_by_hiv_aids,,,,7600.0
Cambodia,2010,death_by_hiv_aids,,,,2600.0
Cambodia,2016,death_by_hiv_aids,,,,1800.0
Indonesia,2000,death_by_hiv_aids,,,,1600.0
Indonesia,2005,death_by_hiv_aids,,,,8800.0
Indonesia,2010,death_by_hiv_aids,,,,23000.0
Indonesia,2016,death_by_hiv_aids,,,,38000.0
Laos,2000,death_by_hiv_aids,,,,100.0
Laos,2005,death_by_hiv_aids,,,,200.0
Laos,2010,death_by_hiv_aids,,,,500.0
Laos,2016,death_by_hiv_aids,,,,500.0
Malaysia,2000,death_by_hiv_aids,,,,7700.0
Malaysia,2005,death_by_hiv_aids,,,,8400.0
Malaysia,2010,death_by_hiv_aids,,,,8500.0
Malaysia,2016,death_by_hiv_aids,,,,7000.0
Myanmar,2000,death_by_hiv_aids,,,,8300.0
Myanmar,2005,death_by_hiv_aids,,,,16000.0
Myanmar,2010,death_by_hiv_aids,,,,16000.0
Myanmar,2016,death_by_hiv_aids,,,,7800.0
Philippines,2000,death_by_hiv_aids,,,,100.0
Philippines,2005,death_by_hiv_aids,,,,100.0
Philippines,2010,death_by_hiv_aids,,,,200.0
Philippines,2016,death_by_hiv_aids,,,,1000.0
Thailand,2000,death_by_hiv_aids,,,,51000.0
Thailand,2005,death_by_hiv_aids,,,,42000.0
Thailand,2010,death_by_hiv_aids,,,,23000.0
Thailand,2016,death_by_hiv_aids,,,,16000.0
Vietnam,2000,death_by_hiv_aids,,,,3300.0
Vietnam,2005,death_by_hiv_aids,,,,10000.0
Vietnam,2010,death_by_hiv_aids,,,,8600.0
Vietnam,2016,death_by_hiv_aids,,,,8000.0
Brunei,2000,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.3
Brunei,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,12.8
Brunei,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,12.8
Brunei,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.2
Brunei,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.6
Brunei,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.8
Brunei,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,14.5
Brunei,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,19.9
Brunei,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,21.2
Brunei,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,20.6
Brunei,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,22.0
Brunei,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,23.8
Brunei,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,20.8
Brunei,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,20.8
Brunei,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,20.5
Brunei,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,18.9
Cambodia,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,0.9
Cambodia,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,0.9
Cambodia,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,0.4
Cambodia,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,4.3
Cambodia,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,133.4
Cambodia,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,203.4
Cambodia,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,169.6
Cambodia,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,131.9
Cambodia,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,148.1
Cambodia,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,26.1
Cambodia,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,19.1
Cambodia,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,3.1
Cambodia,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,21.1
Indonesia,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,399.6
Indonesia,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,515.5
Indonesia,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,1130.9
Indonesia,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,1107.5
Indonesia,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,597.6
Indonesia,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,165.4
Indonesia,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,99.8
Indonesia,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,1034.1
Indonesia,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,1140.2
Indonesia,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,1310.4
Indonesia,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,1596.4
Indonesia,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,1205.2
Indonesia,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,1737.2
Laos,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,23.1
Laos,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,14.4
Laos,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,15.4
Laos,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,10.1
Laos,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,18.6
Laos,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,25.2
Malaysia,2000,government_expenditure_in_health,Capital health expenditure,,in million current US$,362.1
Malaysia,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,445.3
Malaysia,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,432.1
Malaysia,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,740.8
Malaysia,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,613.2
Malaysia,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,335.3
Malaysia,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,372.4
Malaysia,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,448.6
Malaysia,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,520.1
Malaysia,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,782.8
Malaysia,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,1199.9
Malaysia,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,717.3
Malaysia,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,666.0
Malaysia,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,581.1
Malaysia,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,458.9
Malaysia,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,367.2
Myanmar,2000,government_expenditure_in_health,Capital health expenditure,,in million current US$,6.9
Myanmar,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,7.2
Myanmar,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,21.8
Myanmar,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,12.9
Myanmar,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.7
Myanmar,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,7.8
Myanmar,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,8.8
Myanmar,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,8.1
Myanmar,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,8.9
Myanmar,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,15.1
Myanmar,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,27.8
Myanmar,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,35.2
Myanmar,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,236.4
Myanmar,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,219.4
Myanmar,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,337.4
Myanmar,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,297.5
Philippines,2000,government_expenditure_in_health,Capital health expenditure,,in million current US$,11.1
Philippines,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,9.7
Philippines,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,15.0
Philippines,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.5
Philippines,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,12.6
Philippines,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,13.8
Philippines,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,7.1
Philippines,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,31.1
Philippines,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,34.1
Philippines,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,95.8
Philippines,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,122.2
Philippines,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,187.9
Philippines,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,215.4
Philippines,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,265.9
Philippines,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,294.9
Philippines,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,299.3
Singapore,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,50.9
Singapore,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,107.1
Singapore,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,174.8
Singapore,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,307.1
Singapore,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,488.8
Singapore,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,355.7
Singapore,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,360.2
Singapore,2012,government_expenditure_in_health,Capital health expenditure,,in million current US$,484.1
Singapore,2013,government_expenditure_in_health,Capital health expenditure,,in million current US$,577.8
Singapore,2014,government_expenditure_in_health,Capital health expenditure,,in million current US$,905.3
Singapore,2015,government_expenditure_in_health,Capital health expenditure,,in million current US$,1027.8
Thailand,2000,government_expenditure_in_health,Capital health expenditure,,in million current US$,247.3
Thailand,2001,government_expenditure_in_health,Capital health expenditure,,in million current US$,190.2
Thailand,2002,government_expenditure_in_health,Capital health expenditure,,in million current US$,216.0
Thailand,2003,government_expenditure_in_health,Capital health expenditure,,in million current US$,170.6
Thailand,2004,government_expenditure_in_health,Capital health expenditure,,in million current US$,242.4
Thailand,2005,government_expenditure_in_health,Capital health expenditure,,in million current US$,276.0
Thailand,2006,government_expenditure_in_health,Capital health expenditure,,in million current US$,360.6
Thailand,2007,government_expenditure_in_health,Capital health expenditure,,in million current US$,407.5
Thailand,2008,government_expenditure_in_health,Capital health expenditure,,in million current US$,614.8
Thailand,2009,government_expenditure_in_health,Capital health expenditure,,in million current US$,648.9
Thailand,2010,government_expenditure_in_health,Capital health expenditure,,in million current US$,583.7
Thailand,2011,government_expenditure_in_health,Capital health expenditure,,in million current US$,1009.4
